time,magX,magY,magZ,accX,accY,accZ,gyrX,gyrY,gyrZ,eulerX,euleY,eulerZ,linX,linY,linZ,gravX,gravY,gravZ,servoPos,servoVel,servoCur
1686659535.132569,45.0,27.75,-53.75,0.17,0.24,9.35,0.13853550937704992,-0.003272492347489368,0.14508049407202864,219.3125,-0.375,-0.3125,0.22,0.31,-0.38,-0.06,0.06,9.8,582,62,2
1686659535.228585,54.375,32.1875,-53.375,-0.11,0.2,9.24,0.019634954084936207,0.004363323129985824,0.11017390903214205,218.8125,-0.375,-0.5625,0.0,0.09,-0.49,-0.06,0.1,9.8,679,62,3
1686659535.324568,65.5,35.0625,-51.375,-0.15,0.34,9.28,0.02945243112740431,0.03490658503988659,0.16471544815696484,217.9375,-0.3125,-0.8125,0.06,0.34,-0.64,-0.05,0.15,9.8,772,62,3
1686659535.420571,75.1875,37.5,-49.0,0.37,0.32,9.35,-0.030543261909900768,-0.08508480103472356,0.08072147790473774,217.375,0.0,-0.6875,0.26,0.22,-0.36,0.0,0.11,9.8,867,62,4
1686659535.516556,82.0,38.75,-48.1875,0.37,0.42,9.53,0.044724062082354694,-0.09381144729469522,0.16689710972195776,216.6875,0.25,-0.4375,0.12,0.18,-0.14,0.04,0.08,9.8,963,63,3
1686659535.612549,91.1875,38.25,-46.0625,0.1,0.16,9.6,0.03599741582238305,-0.016362461737446838,0.20725784867432664,215.75,0.3125,-0.5,0.05,0.09,-0.21,0.05,0.09,9.8,1055,62,3
1686659535.692566,102.375,36.75,-43.5625,-0.06,0.32,9.36,0.2585268954516601,-0.001090830782496456,0.5912302841130791,213.75,0.0,-1.25,0.18,0.52,-0.44,0.01,0.24,9.8,1145,62,0
1686659535.788536,111.6875,33.25,-39.875,0.09,0.42,9.03,-0.21162117180431245,-0.022907446432425576,0.20289452554434081,211.9375,0.0625,-1.0625,-0.24,-0.02,-0.78,0.01,0.16,9.8,1228,63,3
1686659535.884554,120.6875,30.5,-37.875,0.05,0.2,9.1,0.008726646259971648,0.02945243112740431,0.38288160465625604,210.125,0.5,-0.75,-0.42,-0.34,-0.71,0.08,0.13,9.8,1321,63,0
1686659535.980547,128.75,24.5,-35.0625,0.07,-0.33,9.4,0.21925698728178766,0.08290313946973066,0.2585268954516601,207.875,0.8125,-1.3125,-0.38,-0.7000000000000001,-0.41000000000000003,0.13,0.26,9.8,1417,63,2
1686659536.076541,134.5625,16.375,-32.25,-0.16,0.23,9.47,0.22689280275926285,0.13853550937704992,0.4461497900410505,205.3125,0.4375,-2.5,-0.26,-0.03,-0.31,0.07,0.46,9.790000000000001,1511,63,0
1686659536.172572,140.6875,8.75,-29.0625,0.0,1.02,9.21,0.12980886311707826,-0.16471544815696484,0.4112432050011639,203.0625,0.1875,-3.0,0.41000000000000003,0.81,-0.52,0.03,0.49,9.790000000000001,1605,63,3
1686659536.268533,144.75,0.875,-27.25,-0.23,0.45,9.290000000000001,0.11671889372712078,-0.1189005552921137,0.5781403147231217,200.875,0.0625,-2.3125,0.31,0.11,-0.68,0.02,0.39,9.790000000000001,1698,63,0
1686659536.364516,148.0625,-4.0,-25.6875,0.79,0.76,9.73,0.0272707695624114,-0.050178215994836975,0.47451139038595835,197.875,0.4375,-2.4375,0.19,0.49,0.0,0.08,0.41000000000000003,9.790000000000001,1789,63,4
1686659536.460523,149.25,-13.5,-23.75,0.15,0.19,9.47,-0.06763150851478027,0.0272707695624114,0.16471544815696484,197.0625,0.4375,-2.0,0.09,-0.23,-0.37,0.06,0.35000000000000003,9.8,1881,63,1
1686659536.540537,150.25,-22.75,-22.5625,0.03,0.45,9.36,0.3174317577064687,0.08835729338221293,0.5203262832508095,195.25,0.0625,-3.3125,0.03,0.41000000000000003,-0.43,0.01,0.58,9.78,1974,63,4
1686659536.636531,149.875,-33.5625,-21.5625,0.05,0.93,9.27,0.12435470920459599,0.015271630954950384,0.2585268954516601,193.4375,-0.1875,-3.6875,0.14,0.1,-0.37,-0.03,0.63,9.78,2057,63,4
1686659536.73251,148.875,-45.0625,-19.25,-0.43,0.22,9.3,0.136353847812057,0.07635815477475191,0.3436116964863836,191.8125,-1.0625,-3.375,0.03,0.32,-0.51,-0.18,0.5700000000000001,9.78,2151,63,4
1686659536.828518,145.25,-53.1875,-18.1875,-0.37,0.34,9.3,-0.003272492347489368,-0.04036073895236887,0.13853550937704992,190.8125,-1.375,-2.875,-0.24,0.12,-0.21,-0.22,0.49,9.790000000000001,2247,63,4
1686659536.924519,140.0625,-61.6875,-19.25,-0.5700000000000001,0.39,9.41,0.20180369476184434,-0.04254240051736178,0.4046982203061852,189.375,-1.4375,-2.75,-0.13,0.39,-0.09,-0.21,0.48,9.790000000000001,2342,63,2
1686659537.020496,136.5,-65.25,-18.5625,0.0,0.55,9.24,-0.04581489286485115,-0.026179938779914945,0.14944381720201447,188.0,-1.1875,-2.6875,0.32,0.29,-0.84,-0.21,0.45,9.790000000000001,2434,62,3
1686659537.116499,129.5,-72.5625,-20.5,-0.2,0.01,9.15,-0.08726646259971647,-0.1090830782496456,0.11780972450961724,187.75,-1.125,-1.625,-0.09,-0.06,-0.5700000000000001,-0.18,0.28,9.8,2526,62,3
1686659537.196485,119.375,-78.375,-19.0625,-0.46,-0.05,9.89,-0.11017390903214205,-0.0818123086872342,0.015271630954950384,187.4375,-0.5,-1.375,-0.19,-0.36,-0.24,-0.08,0.22,9.8,2620,62,4
1686659537.292506,109.6875,-85.25,-18.5625,-0.26,0.19,9.42,0.025089107997418487,0.0818123086872342,0.21489366415180183,186.6875,-0.4375,-1.625,-0.34,-0.17,-0.34,-0.09,0.28,9.8,2704,62,0
1686659537.388501,99.0625,-89.6875,-21.0,-0.11,0.45,9.42,0.06654067773228381,0.08290313946973066,0.12980886311707826,185.375,-0.8125,-2.125,-0.28,0.22,-0.2,-0.14,0.37,9.790000000000001,2799,62,2
1686659537.484501,88.75,1954.5,-22.6875,-0.14,0.19,9.13,-0.032724923474893676,-0.050178215994836975,-0.02181661564992912,185.375,-0.75,-2.0625,-0.06,-0.43,-0.55,-0.12,0.36,9.790000000000001,2896,62,0
1686659537.580488,76.5625,-95.0,-24.5625,-0.35000000000000003,0.35000000000000003,9.55,-0.1559888018969932,0.025089107997418487,-0.09053895494720585,185.3125,-0.375,-2.4375,-0.49,-0.42,-0.24,-0.07,0.4,9.790000000000001,2991,63,2
1686659537.676469,65.75,-95.375,-25.75,-0.31,0.31,9.370000000000001,-0.061086523819801536,-0.015271630954950384,-0.01090830782496456,185.375,-0.125,-2.0,-0.06,0.08,-0.58,-0.02,0.34,9.8,3086,62,0
1686659537.772506,60.375,-93.5625,-29.5625,-0.09,0.04,9.35,-0.34470252726888007,0.026179938779914945,-0.02181661564992912,185.3125,0.0,-1.25,-0.02,-0.42,-0.4,0.0,0.19,9.8,3177,63,3
1686659537.86848,50.0,-91.25,-30.75,-0.05,0.5700000000000001,9.120000000000001,-0.37960911230876665,0.2999784651865254,0.009817477042468103,185.25,-0.25,-0.8125,-0.25,-0.41000000000000003,-0.38,-0.07,0.1,9.8,3270,62,0
1686659537.94846,39.875,-85.6875,-33.375,-0.27,-0.19,9.620000000000001,0.11453723216212788,0.18216874067690814,0.02399827721492203,185.25,-0.875,-0.4375,-0.14,-0.39,-0.36,-0.16,0.08,9.8,3363,63,3
1686659538.044456,29.5625,-81.0625,-35.5625,-0.16,0.24,9.21,0.2279836335417593,0.018544123302439753,0.05999569303730508,184.6875,-1.4375,-1.3125,-0.11,0.0,-0.52,-0.24,0.22,9.8,3443,62,3
1686659538.140464,20.75,-75.0625,-37.25,-0.16,0.11,9.51,0.10144726277217041,0.016362461737446838,0.05672320068981571,184.5,-1.4375,-1.6875,-0.04,0.2,-0.42,-0.25,0.3,9.790000000000001,3540,63,3
1686659538.236461,13.75,-66.75,-38.875,-0.38,0.31,9.3,0.039269908169872414,0.013089969389957472,0.050178215994836975,184.4375,-1.5625,-1.8125,0.02,0.0,-0.44,-0.27,0.31,9.790000000000001,3636,62,3
1686659538.332435,8.25,-58.1875,-40.6875,-0.66,0.16,9.41,0.018544123302439753,-0.001090830782496456,0.003272492347489368,184.5,-1.5625,-1.75,-0.2,-0.37,-0.23,-0.27,0.3,9.790000000000001,3728,61,0
1686659538.428447,4.875,-49.875,-43.375,-0.38,0.49,9.21,-0.06217735460229799,0.05126904677733343,-0.04908738521234052,184.3125,-1.625,-1.9375,-0.13,0.0,-0.74,-0.28,0.31,9.790000000000001,3814,53,0
1686659538.524435,3.375,-46.5625,-42.875,-0.48,0.58,9.48,-0.008726646259971648,0.05781403147231216,-0.006544984694978736,184.25,-1.5,-1.8125,0.07,-0.01,-0.27,-0.27,0.29,9.790000000000001,3886,46,1
1686659538.604458,1.25,-38.75,-44.875,-0.77,-0.11,9.3,-0.05235987755982989,-0.003272492347489368,-0.05235987755982989,184.5,-1.9375,-1.25,-0.26,-0.47000000000000003,-0.47000000000000003,-0.33,0.22,9.790000000000001,3946,40,0
1686659538.700428,0.875,-32.6875,-46.75,-0.54,0.15,9.46,0.017453292519943295,-0.07526732399225546,0.008726646259971648,184.4375,-1.6875,-1.4375,-0.04,-0.19,-0.28,-0.28,0.26,9.790000000000001,3993,32,0
1686659538.796424,0.0625,-28.25,-47.5,-0.28,0.1,9.34,0.018544123302439753,-0.014180800172453928,0.030543261909900768,184.3125,-1.5625,-1.6875,0.0,-0.04,-0.42,-0.27,0.29,9.790000000000001,4035,24,0
1686659538.892432,1.5625,-24.6875,-46.75,-0.48,0.24,9.36,0.00545415391248228,0.017453292519943295,0.10362892433716332,184.0,-1.625,-1.6875,-0.13,0.01,-0.37,-0.27,0.29,9.790000000000001,4066,17,0
1686659538.98843,0.875,-22.1875,-46.0,-0.45,0.15,9.39,-0.06654067773228381,0.09490227807719166,0.21489366415180183,183.25,-1.75,-1.5625,-0.18,-0.36,-0.39,-0.31,0.27,9.790000000000001,4085,9,0
1686659539.100421,0.375,-22.1875,-48.0,-0.24,0.59,9.44,-0.09708393964218458,0.22471114119426994,0.30543261909900765,181.0625,-2.625,-1.6875,-0.2,0.2,-0.27,-0.45,0.27,9.790000000000001,4093,1,65535
1686659539.196409,-0.1875,-20.1875,-47.5,-0.49,0.17,9.28,-0.006544984694978736,0.1265363707695889,0.5388704065532492,178.9375,-3.5,-1.5625,-0.04,0.14,-0.41000000000000003,-0.6,0.26,9.78,4091,4294967293,65531
1686659539.292394,-0.375,-21.25,-47.6875,-0.81,0.35000000000000003,9.66,0.011999138607461015,-0.15707963267948966,0.42215151282612845,176.5,-3.1875,-1.9375,-0.1,0.13,-0.19,-0.53,0.33,9.78,4078,4294967285,65530
1686659539.38843,-3.0,-24.25,-47.5625,-0.5700000000000001,0.6,9.15,0.136353847812057,-0.12871803233458182,0.4919646829059016,173.9375,-2.8125,-2.75,-0.06,-0.34,-0.41000000000000003,-0.47000000000000003,0.48,9.78,4051,4294967277,65530
1686659539.484461,-4.875,-29.1875,-46.375,-0.76,-0.08,9.02,0.23234695667174513,-0.05126904677733343,0.5661411761156606,171.25,-2.375,-3.0625,-0.08,0.17,-0.5700000000000001,-0.39,0.54,9.78,4014,4294967270,65527
1686659539.580393,-6.1875,-32.75,-44.25,-0.19,0.45,9.66,-0.06544984694978735,-0.06544984694978735,0.5999569303730508,168.25,-1.6875,-3.125,0.28,0.37,-0.34,-0.3,0.53,9.78,3967,4294967262,65529
1686659539.676384,-6.75,-35.0,-43.5,-0.77,-0.13,9.5,-0.2716168648416175,-0.07526732399225546,0.32288591161895097,166.4375,-2.25,-2.125,-0.15,-0.61,-0.23,-0.38,0.35000000000000003,9.790000000000001,3909,4294967255,65524
1686659539.772384,-5.5,-41.5,-43.5625,-0.55,0.74,9.33,0.10035643198967395,-0.14944381720201447,0.519235452468313,164.0,-1.6875,-2.3125,-0.03,-0.47000000000000003,-0.18,-0.27,0.4,9.790000000000001,3843,4294967247,65528
1686659539.86839,-3.1875,-49.25,-42.75,-0.37,0.21,9.92,-0.05781403147231216,-0.026179938779914945,0.28579766501407144,161.875,-1.125,-2.8125,-0.1,-0.17,0.19,-0.19,0.49,9.790000000000001,3762,4294967239,65526
1686659539.964379,-1.0,-56.5625,-39.0625,-0.51,0.24,9.57,-0.07744898555724837,-0.08944812416470939,0.18980455615438332,160.875,-1.3125,-2.6875,-0.16,-0.5,-0.22,-0.22,0.46,9.790000000000001,3670,4294967232,65527
1686659540.060375,7.25,-64.0,-38.0625,-0.48,-0.07,9.28,-0.09381144729469522,0.004363323129985824,0.20180369476184434,159.375,-1.625,-2.5625,-0.36,-0.08,-0.34,-0.28,0.44,9.790000000000001,3567,4294967225,65524
1686659540.156375,16.25,-72.375,-34.5,-0.6900000000000001,0.53,9.38,-0.13199052468207118,0.06326818538479445,0.2399827721492203,157.9375,-1.875,-2.25,-0.1,-0.02,-0.43,-0.33,0.37,9.790000000000001,3453,4294967218,65526
1686659540.252344,27.875,-79.5625,-31.6875,-0.9,-0.12,9.58,-0.037088246604879506,-0.05781403147231216,0.30652344988150415,156.8125,-1.8125,-2.0,-0.36,-0.25,-0.41000000000000003,-0.31,0.34,9.790000000000001,3327,4294967210,65524
1686659540.348348,44.0625,-83.1875,-28.0,-0.13,0.33,9.71,-0.02945243112740431,-0.013089969389957472,0.37306412761378793,154.5,-1.25,-2.125,-0.06,-0.12,-0.49,-0.21,0.36,9.790000000000001,3187,4294967202,65526
1686659540.444357,59.6875,-84.875,-24.5625,-0.74,-0.17,9.55,-0.030543261909900768,-0.022907446432425576,0.2814343418840856,153.125,-1.3125,-2.0,-0.34,-0.29,-0.31,-0.22,0.35000000000000003,9.790000000000001,3035,4294967196,65525
1686659540.540338,79.6875,-82.75,-20.875,-0.35000000000000003,0.67,9.39,0.022907446432425576,-0.038179077387375956,0.27052603405912107,151.25,-1.125,-2.25,-0.31,-0.21,-0.28,-0.19,0.38,9.790000000000001,2883,4294967195,65526
1686659540.636337,95.375,-75.0,-19.0,-0.52,0.25,9.42,0.08072147790473774,-0.06981317007977318,0.26616271092913524,150.125,-1.1875,-2.1875,-0.25,-0.15,-0.22,-0.2,0.37,9.790000000000001,2728,4294967195,65527
1686659540.732319,104.375,-70.6875,-17.5,-0.75,-0.32,9.69,-0.061086523819801536,-0.06654067773228381,0.10581058590215622,149.25,-1.1875,-2.125,-0.3,-0.49,-0.4,-0.2,0.37,9.790000000000001,2581,4294967194,65526
1686659540.828329,117.0625,-58.75,-16.0625,-0.17,0.22,9.71,0.018544123302439753,-0.11235557059713497,0.17235126363444003,148.3125,-0.875,-2.375,0.04,0.04,0.01,-0.14,0.41000000000000003,9.790000000000001,2429,4294967195,65526
1686659540.90833,129.5,-45.25,-16.1875,-0.66,-0.01,9.22,-0.09053895494720585,0.10471975511965978,-0.06435901616729091,148.0,-1.25,-2.25,-0.75,-0.33,-0.48,-0.21,0.38,9.790000000000001,2279,4294967194,65527
1686659541.004334,136.5625,-29.6875,-16.875,-0.14,0.61,9.32,-0.001090830782496456,-0.01090830782496456,-0.06544984694978735,148.0,-1.0,-2.375,0.0,-0.07,-0.39,-0.17,0.41000000000000003,9.790000000000001,2143,4294967194,65526
1686659541.100327,140.875,-13.0,-18.0625,-0.59,0.31,9.26,0.015271630954950384,-0.013089969389957472,-0.08072147790473774,148.5,-1.125,-2.375,-0.29,0.1,-0.53,-0.19,0.41000000000000003,9.790000000000001,1989,4294967195,65527
1686659541.196316,138.875,3.5625,-21.875,-0.2,0.49,9.39,-0.04363323129985824,0.006544984694978736,-0.04908738521234052,148.8125,-1.0,-2.25,-0.12,-0.13,-0.49,-0.17,0.38,9.790000000000001,1837,4294967195,65527
1686659541.292301,132.5,19.875,-23.875,-0.55,0.44,9.49,0.020725784867432664,0.001090830782496456,-0.06981317007977318,149.25,-1.0625,-2.125,-0.21,0.07,-0.36,-0.18,0.36,9.790000000000001,1687,4294967194,65528
1686659541.388305,129.75,34.0625,-26.375,-0.22,-0.11,9.34,-0.10471975511965978,0.06217735460229799,-0.21380283336930536,150.1875,-1.3125,-1.6875,-0.47000000000000003,-0.02,-0.3,-0.24,0.29,9.790000000000001,1540,4294967195,65527
1686659541.484293,119.75,39.75,-29.5,-0.43,-0.07,9.35,0.038179077387375956,0.05345070834232634,-0.35452000431134817,151.75,-1.75,-1.75,-0.22,-0.27,-0.45,-0.3,0.31,9.790000000000001,1385,4294967195,65525
1686659541.564296,106.6875,49.0,-32.875,-0.08,0.77,9.31,0.13853550937704992,-0.136353847812057,-0.433059820651093,153.6875,-1.9375,-2.3125,0.38,0.47000000000000003,-0.34,-0.32,0.4,9.790000000000001,1239,4294967195,65528
1686659541.660277,91.375,55.1875,-37.1875,-1.01,-0.15,9.16,-0.32179508083645453,0.2083486794568231,-0.5475970528132209,156.75,-2.4375,-1.75,-0.48,-0.33,-0.5,-0.42,0.29,9.790000000000001,1105,4294967195,65528
1686659541.756272,76.875,59.1875,-42.0,-0.68,-0.2,9.22,0.11999138607461016,-0.15817046346198613,-0.47451139038595835,159.0,-2.75,-1.3125,-0.08,0.04,-0.35000000000000003,-0.45,0.22,9.790000000000001,955,4294967198,65530
1686659541.852266,60.375,59.375,-44.5,-0.39,0.07,9.32,-0.004363323129985824,-0.15271630954950383,-0.6621342849753488,162.375,-1.75,-1.625,-0.26,-0.04,-0.27,-0.29,0.29,9.790000000000001,815,4294967205,65529
1686659541.948264,45.6875,54.6875,-44.1875,-0.8200000000000001,0.33,9.61,-0.10253809355466686,0.02945243112740431,-0.6730425928003133,165.5,-1.4375,-1.625,0.29,-0.5700000000000001,-0.6,-0.25,0.29,9.790000000000001,682,4294967213,65529
1686659542.044268,34.0625,50.75,-47.1875,-0.4,0.03,9.49,-0.05781403147231216,0.009817477042468103,-0.6861325621902709,168.375,-1.9375,-1.6875,-0.36,-0.01,-0.13,-0.33,0.28,9.790000000000001,563,4294967220,65529
1686659542.140262,28.5,44.875,-48.0,0.08,0.26,9.15,-0.0272707695624114,-0.015271630954950384,-0.9075712110370514,172.375,-2.1875,-1.5,0.74,-0.22,-0.8200000000000001,-0.39,0.26,9.790000000000001,461,4294967227,65528
1686659542.236266,20.5,42.5,-49.75,-0.47000000000000003,0.11,9.32,0.04799655442984406,-0.20616701789183017,-1.004655150679236,176.5625,-2.25,-2.0,-0.24,0.32,-0.39,-0.38,0.34,9.790000000000001,361,4294967235,65527
1686659542.31626,14.375,34.6875,-49.375,-0.55,0.52,9.28,0.16907877128695067,0.02399827721492203,-0.48651052899341934,179.3125,-2.4375,-2.1875,0.11,0.23,-0.52,-0.41000000000000003,0.39,9.78,279,4294967241,65529
1686659542.412248,8.875,28.6875,-50.1875,-0.47000000000000003,0.13,9.03,-0.017453292519943295,0.028361600344907856,-0.49632800603588745,182.1875,-2.375,-2.375,-0.25,-0.13,-0.63,-0.41000000000000003,0.43,9.78,214,4294967249,65534
1686659542.508248,4.5,21.375,-50.0625,-0.29,0.55,9.19,0.1734420944169365,-0.017453292519943295,-0.4036073895236887,184.4375,-2.1875,-3.375,0.22,0.5,0.02,-0.37,0.5700000000000001,9.78,150,4294967257,65531
1686659542.604242,2.375,15.75,-49.875,-1.0,0.64,9.14,-0.04581489286485115,0.5355979142057599,-0.5465062220307244,187.25,-3.9375,-3.5625,-0.48,-0.32,-0.53,-0.71,0.6,9.76,96,4294967264,65533
1686659542.700254,2.375,11.75,-49.25,-1.19,1.03,9.89,-0.04254240051736178,-0.24870941840919197,-0.3687008044838021,189.125,-3.875,-2.75,0.44,-0.12,-0.48,-0.61,0.44,9.77,55,4294967272,65532
1686659542.796281,1.5625,9.375,-49.75,0.03,0.49,9.44,-0.11235557059713497,-0.10035643198967395,-0.3883357585687383,191.1875,-2.8125,-1.9375,-0.11,0.23,-0.37,-0.48,0.32,9.78,26,4294967279,65533
1686659542.892233,0.375,6.875,-50.1875,-0.45,0.29,9.23,-0.15271630954950383,0.11017390903214205,-0.18871372537188688,192.625,-3.0,-1.25,0.02,-0.01,-0.49,-0.53,0.21,9.78,8,4294967287,65534
1686659542.988211,0.25,6.375,-49.75,-0.36,0.75,9.200000000000001,0.07417649320975901,0.08072147790473774,-0.1712604328519436,193.125,-3.125,-1.3125,-0.31,0.16,-0.35000000000000003,-0.54,0.22,9.78,1,4294967295,65531
1686659543.084207,-0.5625,7.0625,-49.75,-0.54,0.25,9.4,0.08508480103472356,-0.00545415391248228,0.037088246604879506,193.5,-3.0625,-0.875,0.0,0.23,-0.32,-0.52,0.15,9.790000000000001,2,1,2
1686659543.180198,0.5625,7.5,-50.375,-0.9400000000000001,0.05,9.46,-0.11235557059713497,0.08944812416470939,0.039269908169872414,193.5,-3.3125,-0.8125,-0.01,-0.08,-0.15,-0.56,0.14,9.78,14,11,3
1686659543.260186,-0.1875,10.0625,-50.375,-0.52,0.37,9.27,-0.04581489286485115,-0.026179938779914945,-0.025089107997418487,193.25,-3.25,-0.9375,0.14,0.0,-0.42,-0.56,0.16,9.78,39,18,2
1686659543.356185,1.5625,12.75,-50.5,-0.56,0.45,9.5,0.004363323129985824,-0.022907446432425576,-0.07963064712224129,193.625,-3.1875,-1.0,0.04,0.21,-0.33,-0.55,0.17,9.78,70,25,2
1686659543.452186,1.25,18.0,-50.75,-0.36,0.13,9.56,0.04254240051736178,-0.08508480103472356,-0.12980886311707826,194.375,-2.9375,-1.1875,0.27,-0.11,-0.46,-0.5,0.22,9.790000000000001,117,32,4
1686659543.548185,5.375,23.5,-50.375,-0.2,-0.19,9.64,-0.04799655442984406,0.10690141668465268,-0.2617993877991494,195.3125,-2.6875,-1.25,-0.47000000000000003,0.02,0.17,-0.46,0.21,9.790000000000001,172,40,3
1686659543.644172,8.0,27.0625,-50.75,-0.45,0.18,9.63,0.07853981633974483,0.07526732399225546,-0.48978302134090873,197.625,-3.375,-1.125,-0.33,0.08,-0.35000000000000003,-0.58,0.19,9.78,240,47,4
1686659543.740166,13.0,34.875,-51.875,-0.47000000000000003,0.1,9.3,0.2716168648416175,0.020725784867432664,-0.25089107997418486,199.5,-3.3125,-1.875,0.12,-0.48,-0.47000000000000003,-0.5700000000000001,0.37,9.78,315,55,3
1686659543.820154,21.375,41.75,-52.25,-0.76,0.8300000000000001,9.18,0.014180800172453928,0.039269908169872414,-0.6206827152404835,201.5,-3.6875,-2.4375,-0.12,0.23,-0.5700000000000001,-0.63,0.42,9.77,404,60,5
1686659543.916152,31.5,48.5,-51.5,-1.09,1.02,9.16,-0.08726646259971647,-0.1090830782496456,-0.7984881327874057,205.4375,-3.8125,-2.0,-0.34,0.13,-0.65,-0.65,0.34,9.78,493,68,3
1686659544.01216,45.875,55.0,-51.0,0.23,0.33,9.68,0.06544984694978735,0.24870941840919197,-0.44178646691106466,208.0,-2.9375,-2.125,-0.02,0.38,-0.52,-0.53,0.37,9.78,605,76,3
1686659544.108139,61.0,59.0625,-50.0,-0.99,-0.47000000000000003,9.4,0.35124751196385884,-0.22689280275926285,-0.433059820651093,210.9375,-2.8125,-2.1875,-0.43,0.23,-0.31,-0.45,0.39,9.78,731,84,6
1686659544.204131,74.6875,61.1875,-49.75,-0.17,0.6,9.15,0.12217304763960307,0.14180800172453928,-0.28907015736156083,212.25,-2.3125,-2.375,-0.26,1.21,-0.4,-0.41000000000000003,0.44,9.78,865,91,6
1686659544.300142,95.875,59.25,-45.6875,-0.39,0.84,9.28,-0.24870941840919197,0.04690572364734761,-0.48651052899341934,214.125,-2.8125,-1.375,-0.03,0.36,-0.75,-0.49,0.2,9.790000000000001,1011,99,4
1686659544.396112,105.0,58.875,-41.875,-0.05,0.44,9.65,-0.29888763440402893,-0.05890486225480862,-0.4232423436086249,216.0625,-2.3125,-0.375,0.22,-0.28,-0.07,-0.4,0.07,9.790000000000001,1156,102,4
1686659544.49211,123.25,52.75,-40.1875,-0.06,-0.2,9.31,-0.42215151282612845,0.272707695624114,-0.607592745850526,218.3125,-2.3125,0.5,-0.39,-1.21,-0.64,-0.41000000000000003,-0.12,9.790000000000001,1309,101,5
1686659544.572114,139.375,44.375,-35.5625,-0.32,0.13,9.57,-0.037088246604879506,-0.14180800172453928,-0.21598449493429828,219.4375,-1.875,0.6875,0.24,0.17,-0.44,-0.32,-0.13,9.8,1454,102,3
1686659544.668121,152.5625,33.0,-32.75,0.21,0.68,9.22,0.018544123302439753,-0.02945243112740431,-0.18435040224190105,220.3125,-1.5625,0.625,0.15,0.14,-0.68,-0.26,-0.11,9.8,1587,101,3
1686659544.764092,161.0,18.75,-29.1875,-0.04,-0.04,9.25,0.10144726277217041,-0.17453292519943295,-0.008726646259971648,221.125,-1.0625,0.3125,0.31,0.91,-0.35000000000000003,-0.17,-0.04,9.8,1740,101,3
1686659544.860082,165.375,3.0,-25.5625,-0.46,-0.14,9.700000000000001,0.13526301702956053,-0.008726646259971648,-0.07744898555724837,221.8125,-0.875,0.25,0.56,0.07,-0.31,-0.15,-0.04,9.8,1895,102,2
1686659544.956101,168.375,-13.5,-24.5,-0.34,-0.66,8.950000000000001,-0.08726646259971647,0.05999569303730508,-0.17453292519943295,222.6875,-1.4375,0.375,-0.22,0.05,-0.73,-0.25,-0.06,9.8,2048,102,4
1686659545.052088,162.5,-29.1875,-22.75,-0.11,0.04,9.5,-0.05890486225480862,-0.05126904677733343,-0.18544123302439752,223.25,-0.875,0.5,-0.29,0.24,-0.07,-0.15,-0.1,9.8,2201,102,4
1686659545.148078,158.375,-36.75,-23.25,0.08,0.22,9.27,0.1189005552921137,0.04254240051736178,-0.13199052468207118,224.0625,-0.6875,0.375,0.35000000000000003,0.3,-0.71,-0.12,-0.06,9.8,2347,101,5
1686659545.244062,147.875,-50.375,-22.75,-0.11,0.74,9.41,0.14180800172453928,-0.16035212502697901,-0.06763150851478027,224.25,-0.1875,0.0,0.31,0.4,-0.55,-0.03,0.0,9.8,2498,102,3
1686659545.324077,134.6875,-62.1875,-23.5625,0.0,0.45,9.23,-0.05672320068981571,-0.12762720155208535,-0.03381575425739013,224.6875,0.25,0.3125,0.17,0.36,-0.23,0.05,-0.07,9.8,2649,101,2
1686659545.420068,115.1875,-69.5,-26.75,-0.36,0.26,9.26,0.07963064712224129,-0.04363323129985824,0.13199052468207118,224.8125,0.25,0.375,0.12,0.41000000000000003,-0.55,0.05,-0.07,9.8,2785,101,3
1686659545.516042,98.75,-73.75,-28.75,0.11,0.46,9.36,0.14508049407202864,-0.0545415391248228,0.2181661564992912,224.4375,0.4375,-0.1875,0.16,0.33,-0.3,0.08,0.04,9.8,2939,102,5
1686659545.612062,80.0625,-74.1875,-32.375,-0.05,0.1,9.33,-0.031634092692397225,0.06763150851478027,0.2683443724941282,223.75,0.25,-0.5,-0.03,0.19,-0.58,0.04,0.08,9.8,3092,100,1
1686659545.708038,64.0,-70.1875,-36.0625,-0.29,0.61,9.5,-0.10144726277217041,0.039269908169872414,0.5552328682906961,221.3125,-0.0625,-0.375,0.17,0.25,-0.15,0.0,0.04,9.8,3240,93,1
1686659545.804029,47.1875,-63.5625,-38.375,-0.24,0.25,8.93,-0.3861540970037454,0.04690572364734761,0.8257589023498172,218.4375,-0.375,0.875,0.12,0.06,0.02,-0.05,-0.15,9.8,3374,86,2
1686659545.900032,40.875,-59.875,-39.1875,-1.08,-0.54,8.69,0.17671458676442586,0.08835729338221293,0.8137597637423561,215.0,-0.75,0.625,-0.44,0.02,-0.77,-0.12,-0.09,9.8,3490,79,1
1686659545.996049,28.875,-51.5,-41.5625,0.24,0.56,9.450000000000001,-0.0719948316447661,0.421060682043632,0.5825036378531074,210.75,-0.9375,-0.75,0.43,0.58,-0.67,-0.2,0.11,9.8,3600,70,0
1686659546.076067,21.1875,-44.875,-42.0,-0.6900000000000001,-0.03,9.18,-0.030543261909900768,0.10471975511965978,0.7068583470577035,208.375,-1.875,0.0,0.17,-0.01,-0.84,-0.32,0.0,9.8,3696,64,0
