time,magX,magY,magZ,accX,accY,accZ,gyrX,gyrY,gyrZ,eulerX,eulerY,eulerZ,linX,linY,linZ,gravX,gravY,gravZ
1686659461.25474,3.1875,-22.5,-46.1875,-0.31,0.36,9.4,0.001090830782496456,-0.001090830782496456,0.0,186.0,-1.4375,-2.0,-0.04,0.01,-0.39,-0.25,0.34,9.790000000000001
1686659461.304845,3.875,-23.1875,-47.0,-0.29,0.37,9.38,0.0,0.001090830782496456,0.0,186.0,-1.4375,-2.0,-0.05,0.0,-0.4,-0.25,0.34,9.790000000000001
1686659461.355392,2.875,-22.5,-46.5625,-0.28,0.36,9.39,0.0,-0.001090830782496456,0.0,186.0,-1.4375,-2.0,-0.03,-0.01,-0.4,-0.25,0.34,9.790000000000001
1686659461.405738,3.1875,-23.5625,-45.75,-0.27,0.34,9.39,0.001090830782496456,0.001090830782496456,0.001090830782496456,186.0,-1.4375,-2.0,-0.03,0.0,-0.37,-0.25,0.34,9.790000000000001
1686659461.456003,3.875,-23.5625,-47.0,-0.29,0.36,9.370000000000001,-0.001090830782496456,0.0,0.001090830782496456,186.0,-1.4375,-2.0,-0.04,0.0,-0.4,-0.25,0.34,9.790000000000001
1686659461.506786,3.1875,-24.0,-45.75,-0.29,0.33,9.39,0.0,-0.002181661564992912,0.0,186.0,-1.4375,-2.0,-0.02,0.02,-0.39,-0.25,0.34,9.790000000000001
1686659461.55684,5.0,-22.5,-46.0625,-0.27,0.33,9.370000000000001,0.0,0.003272492347489368,0.0,186.0,-1.4375,-2.0,-0.04,0.01,-0.39,-0.25,0.34,9.790000000000001
1686659461.607016,2.5,-22.0625,-45.25,-0.28,0.34,9.42,0.0,-0.001090830782496456,0.0,186.0,-1.4375,-2.0,-0.03,0.0,-0.38,-0.25,0.34,9.790000000000001
1686659461.657523,3.5,-23.1875,-46.0625,-0.3,0.36,9.38,0.0,0.001090830782496456,0.0,186.0,-1.4375,-2.0,-0.04,0.0,-0.43,-0.25,0.34,9.790000000000001
1686659461.707352,3.5,-23.1875,-46.5625,-0.3,0.32,9.36,0.0,-0.001090830782496456,-0.001090830782496456,186.0,-1.4375,-2.0,-0.03,0.0,-0.41000000000000003,-0.25,0.34,9.790000000000001
1686659461.758141,4.6875,-23.1875,-46.1875,-0.28,0.33,9.38,0.0,-0.001090830782496456,0.0,186.0,-1.4375,-2.0,-0.04,0.03,-0.4,-0.25,0.34,9.790000000000001
1686659461.80808,2.5,-22.0625,-46.1875,-0.28,0.36,9.39,0.0,-0.001090830782496456,0.001090830782496456,186.0,-1.4375,-2.0,-0.03,0.0,-0.4,-0.25,0.34,9.790000000000001
1686659461.858355,4.6875,2024.0,-47.0,-0.29,0.33,9.4,0.0,0.002181661564992912,-0.001090830782496456,186.0,-1.4375,-2.0,-0.04,0.0,-0.4,-0.25,0.34,9.790000000000001
1686659461.908461,4.25,-22.875,-46.5625,-0.28,0.34,9.38,0.0,0.0,0.001090830782496456,186.0,-1.4375,-2.0,-0.05,0.0,-0.41000000000000003,-0.25,0.34,9.790000000000001
1686659461.959071,3.5,-23.1875,-46.0625,-0.27,0.33,9.41,-0.001090830782496456,0.0,0.001090830782496456,186.0,-1.4375,-2.0,-0.03,0.01,-0.4,-0.25,0.34,9.790000000000001
1686659462.011023,3.875,-23.1875,-46.0625,-0.29,0.34,9.39,0.001090830782496456,0.0,0.001090830782496456,186.0,-1.4375,-2.0,-0.03,0.0,-0.39,-0.25,0.34,9.790000000000001
1686659462.061268,4.25,-23.1875,-46.1875,-0.29,0.33,9.39,-0.001090830782496456,-0.001090830782496456,0.001090830782496456,186.0,-1.4375,-2.0,-0.03,0.01,-0.39,-0.25,0.34,9.790000000000001
1686659462.111379,2.875,-22.0625,-46.5625,-0.28,0.34,9.4,-0.001090830782496456,-0.003272492347489368,0.0,186.0,-1.4375,-2.0,-0.03,0.02,-0.39,-0.25,0.34,9.790000000000001
1686659462.161823,3.5,-23.1875,-45.6875,-0.28,0.33,9.41,0.002181661564992912,0.002181661564992912,0.001090830782496456,186.0,-1.4375,-2.0,-0.04,0.0,-0.39,-0.25,0.34,9.790000000000001
1686659462.211653,3.1875,-23.1875,-46.875,-0.29,0.36,9.39,0.002181661564992912,0.0,0.0,186.0,-1.4375,-2.0,-0.04,0.0,-0.41000000000000003,-0.25,0.34,9.790000000000001
1686659462.26182,3.875,-22.875,-46.5625,-0.28,0.34,9.39,0.0,0.0,0.001090830782496456,186.0,-1.4375,-2.0,-0.03,0.0,-0.39,-0.25,0.34,9.790000000000001
1686659462.312124,4.6875,-23.5625,-46.0625,-0.29,0.32,9.39,0.0,0.002181661564992912,0.0,186.0,-1.4375,-2.0,-0.04,0.02,-0.4,-0.25,0.34,9.790000000000001
