time,magX,magY,magZ,accX,accY,accZ,gyrX,gyrY,gyrZ,eulerX,eulerY,eulerZ,linX,linY,linZ,gravX,gravY,gravZ
1686659298.324506,2.5625,-25.1875,-42.375,-0.25,0.31,9.39,-0.001090830782496456,0.0,0.0,183.75,-1.375,-1.8125,0.0,0.03,-0.38,-0.24,0.31,9.790000000000001
1686659298.376696,2.5625,-25.1875,-44.25,-0.22,0.36,9.39,0.0,-0.001090830782496456,0.0,183.75,-1.375,-1.8125,-0.01,0.04,-0.39,-0.24,0.31,9.790000000000001
1686659298.427179,3.0,-24.75,-43.875,-0.24,0.33,9.36,-0.002181661564992912,0.001090830782496456,-0.002181661564992912,183.75,-1.375,-1.8125,-0.01,0.02,-0.39,-0.24,0.31,9.790000000000001
1686659298.477953,3.75,-25.1875,-43.875,-0.24,0.33,9.38,0.001090830782496456,-0.002181661564992912,0.0,183.75,-1.375,-1.8125,-0.01,0.03,-0.4,-0.24,0.31,9.790000000000001
1686659298.528308,2.5625,-25.5,-43.0625,-0.25,0.34,9.370000000000001,0.0,-0.001090830782496456,-0.001090830782496456,183.75,-1.375,-1.8125,-0.02,0.02,-0.39,-0.24,0.31,9.790000000000001
1686659298.57857,3.375,-25.5,-43.5,-0.23,0.33,9.34,0.001090830782496456,0.001090830782496456,0.001090830782496456,183.75,-1.375,-1.8125,0.0,0.01,-0.4,-0.24,0.31,9.790000000000001
1686659298.629372,3.0,-24.75,-42.375,-0.26,0.33,9.38,-0.001090830782496456,0.001090830782496456,0.001090830782496456,183.75,-1.375,-1.8125,-0.01,0.01,-0.4,-0.24,0.31,9.790000000000001
1686659298.680088,2.0,-25.5,-44.6875,-0.27,0.33,9.39,0.001090830782496456,-0.001090830782496456,-0.001090830782496456,183.75,-1.375,-1.8125,-0.01,0.03,-0.4,-0.24,0.31,9.790000000000001
1686659298.730721,3.75,-25.1875,-43.5,-0.24,0.34,9.370000000000001,0.002181661564992912,0.0,0.0,183.75,-1.375,-1.8125,-0.01,0.02,-0.4,-0.24,0.31,9.790000000000001
1686659298.781505,2.25,-25.1875,-42.75,-0.24,0.34,9.38,-0.001090830782496456,0.002181661564992912,0.0,183.75,-1.375,-1.8125,0.0,0.02,-0.41000000000000003,-0.24,0.31,9.790000000000001
1686659298.832318,2.5625,-24.375,-44.375,-0.25,0.33,9.370000000000001,0.0,-0.001090830782496456,0.0,183.75,-1.375,-1.8125,0.0,0.03,-0.4,-0.24,0.31,9.790000000000001
1686659298.883457,3.375,-25.1875,-43.5,-0.27,0.35000000000000003,9.35,-0.001090830782496456,-0.001090830782496456,0.0,183.75,-1.375,-1.8125,-0.01,0.03,-0.38,-0.24,0.31,9.790000000000001
1686659298.933651,3.0,-24.375,-44.375,-0.24,0.31,9.370000000000001,0.002181661564992912,0.0,0.002181661564992912,183.75,-1.375,-1.8125,0.0,0.02,-0.41000000000000003,-0.24,0.31,9.790000000000001
1686659298.983971,3.75,-25.5,-44.6875,-0.24,0.33,9.39,0.002181661564992912,0.002181661564992912,0.001090830782496456,183.75,-1.375,-1.8125,-0.01,0.04,-0.4,-0.24,0.31,9.790000000000001
1686659299.034142,3.0,-25.875,-43.5,-0.27,0.33,9.39,-0.001090830782496456,-0.002181661564992912,0.0,183.75,-1.375,-1.8125,0.0,0.04,-0.38,-0.24,0.31,9.790000000000001
1686659299.085493,3.75,-25.1875,-43.5625,-0.24,0.33,9.38,-0.001090830782496456,0.001090830782496456,-0.001090830782496456,183.75,-1.375,-1.8125,0.0,0.04,-0.4,-0.24,0.31,9.790000000000001
1686659299.135613,2.25,-25.5,-44.0,-0.24,0.33,9.38,-0.001090830782496456,0.0,-0.002181661564992912,183.75,-1.375,-1.8125,0.0,0.01,-0.38,-0.24,0.31,9.790000000000001
1686659299.185823,2.25,-25.1875,-44.6875,-0.23,0.34,9.38,0.002181661564992912,0.0,-0.001090830782496456,183.75,-1.375,-1.8125,0.0,0.04,-0.4,-0.24,0.31,9.790000000000001
1686659299.235765,3.375,-25.875,-44.375,-0.24,0.33,9.39,0.0,0.001090830782496456,0.001090830782496456,183.75,-1.375,-1.8125,-0.01,0.01,-0.4,-0.24,0.31,9.790000000000001
1686659299.286161,3.0,-26.1875,-43.1875,-0.24,0.33,9.38,0.0,0.002181661564992912,0.0,183.75,-1.375,-1.8125,-0.01,0.06,-0.39,-0.24,0.31,9.790000000000001
1686659299.337247,2.5625,-25.1875,-43.5625,-0.25,0.35000000000000003,9.39,0.0,0.0,-0.001090830782496456,183.75,-1.375,-1.8125,0.0,0.04,-0.42,-0.24,0.31,9.790000000000001
1686659299.387586,2.5625,-25.1875,-43.5625,-0.25,0.34,9.39,0.001090830782496456,0.0,-0.001090830782496456,183.75,-1.375,-1.8125,0.0,0.03,-0.38,-0.24,0.31,9.790000000000001
1686659299.437937,3.0,-24.375,-43.875,-0.24,0.33,9.39,0.0,-0.001090830782496456,-0.001090830782496456,183.75,-1.375,-1.8125,0.0,0.03,-0.42,-0.24,0.31,9.790000000000001
1686659299.487992,3.375,-24.75,-44.0,-0.27,0.33,9.370000000000001,0.002181661564992912,0.003272492347489368,0.001090830782496456,183.75,-1.375,-1.8125,-0.03,0.01,-0.42,-0.24,0.31,9.790000000000001
1686659299.538143,2.5625,-24.375,-45.1875,-0.24,0.33,9.39,0.001090830782496456,0.002181661564992912,-0.001090830782496456,183.75,-1.375,-1.8125,0.01,0.02,-0.38,-0.24,0.31,9.790000000000001
1686659299.590532,1.1875,-25.5,-44.75,-0.23,0.35000000000000003,9.41,-0.001090830782496456,0.0,0.002181661564992912,183.75,-1.375,-1.8125,-0.01,0.03,-0.41000000000000003,-0.24,0.31,9.790000000000001
1686659299.640695,2.25,-24.75,-43.0625,-0.24,0.33,9.38,0.0,0.001090830782496456,0.0,183.75,-1.375,-1.8125,-0.02,0.04,-0.41000000000000003,-0.24,0.31,9.790000000000001
1686659299.690886,2.5625,-24.375,-43.5,-0.23,0.33,9.370000000000001,0.0,0.001090830782496456,0.001090830782496456,183.75,-1.375,-1.8125,-0.01,0.01,-0.42,-0.24,0.31,9.790000000000001
1686659299.74133,3.0,-24.75,-45.0625,-0.26,0.35000000000000003,9.39,0.0,0.002181661564992912,-0.002181661564992912,183.75,-1.375,-1.8125,0.0,0.03,-0.4,-0.24,0.31,9.790000000000001
1686659299.792246,3.0,-25.1875,-43.5,-0.24,0.35000000000000003,9.370000000000001,-0.001090830782496456,-0.001090830782496456,0.001090830782496456,183.75,-1.375,-1.8125,-0.01,0.03,-0.4,-0.24,0.31,9.790000000000001
1686659299.843183,3.375,-25.5,-43.5,-0.25,0.33,9.38,0.0,0.0,0.0,183.75,-1.375,-1.8125,-0.01,0.04,-0.42,-0.24,0.31,9.790000000000001
1686659299.893319,2.0,-24.75,-44.75,-0.25,0.34,9.39,-0.001090830782496456,0.001090830782496456,0.0,183.75,-1.375,-1.8125,0.0,0.03,-0.41000000000000003,-0.24,0.31,9.790000000000001
1686659299.943581,2.5625,-24.75,-43.0625,-0.25,0.33,9.4,0.001090830782496456,0.003272492347489368,0.0,183.75,-1.375,-1.8125,0.0,0.03,-0.39,-0.24,0.31,9.790000000000001
1686659299.99418,3.375,-24.75,-44.75,-0.26,0.34,9.39,-0.001090830782496456,-0.001090830782496456,-0.001090830782496456,183.75,-1.375,-1.8125,-0.01,0.03,-0.42,-0.24,0.31,9.790000000000001
1686659300.045094,4.0625,-25.1875,-44.25,-0.25,0.34,9.4,0.003272492347489368,0.001090830782496456,-0.001090830782496456,183.75,-1.375,-1.8125,-0.01,0.02,-0.4,-0.24,0.31,9.790000000000001
1686659300.095726,2.5625,-24.75,-44.25,-0.24,0.33,9.39,-0.001090830782496456,0.0,-0.001090830782496456,183.75,-1.375,-1.8125,-0.02,0.01,-0.41000000000000003,-0.24,0.31,9.790000000000001
1686659300.146292,2.25,-25.1875,-43.875,-0.24,0.34,9.370000000000001,0.0,-0.001090830782496456,-0.001090830782496456,183.75,-1.375,-1.8125,-0.02,0.0,-0.4,-0.24,0.31,9.790000000000001
1686659300.197102,3.375,-25.1875,-44.375,-0.25,0.33,9.39,0.0,-0.002181661564992912,0.0,183.75,-1.375,-1.8125,0.0,0.04,-0.42,-0.24,0.31,9.790000000000001
1686659300.24738,3.375,-25.5,-43.5,-0.24,0.35000000000000003,9.39,0.001090830782496456,0.001090830782496456,-0.001090830782496456,183.75,-1.375,-1.8125,-0.01,0.02,-0.37,-0.24,0.31,9.790000000000001
1686659300.298174,2.25,-24.0,-44.0,-0.26,0.35000000000000003,9.39,-0.001090830782496456,0.0,-0.001090830782496456,183.75,-1.375,-1.8125,-0.01,0.03,-0.41000000000000003,-0.24,0.31,9.790000000000001
1686659300.348397,2.25,-25.5,-44.25,-0.27,0.35000000000000003,9.39,0.0,-0.003272492347489368,0.0,183.75,-1.375,-1.8125,-0.02,0.02,-0.41000000000000003,-0.24,0.31,9.790000000000001
1686659300.399027,2.5625,-25.1875,-42.6875,-0.24,0.34,9.4,-0.001090830782496456,-0.002181661564992912,0.001090830782496456,183.75,-1.375,-1.8125,-0.02,0.02,-0.41000000000000003,-0.24,0.31,9.790000000000001
1686659300.44918,3.0,-24.75,-44.25,-0.24,0.36,9.39,0.0,-0.003272492347489368,-0.001090830782496456,183.75,-1.375,-1.8125,-0.01,0.03,-0.39,-0.24,0.31,9.790000000000001
1686659300.499376,2.5625,-25.5,-43.5625,-0.26,0.34,9.39,-0.001090830782496456,0.001090830782496456,0.0,183.75,-1.375,-1.8125,-0.01,0.0,-0.41000000000000003,-0.24,0.31,9.790000000000001
1686659300.549822,3.0,-24.75,-44.75,-0.24,0.33,9.38,0.001090830782496456,0.0,0.0,183.75,-1.375,-1.8125,0.0,0.04,-0.37,-0.24,0.31,9.790000000000001
1686659300.599743,2.5625,-25.5,-43.5,-0.26,0.32,9.39,0.002181661564992912,0.0,-0.001090830782496456,183.75,-1.375,-1.8125,0.0,0.04,-0.41000000000000003,-0.24,0.31,9.790000000000001
1686659300.64957,2.5625,-24.75,-43.875,-0.25,0.35000000000000003,9.370000000000001,0.001090830782496456,-0.003272492347489368,0.001090830782496456,183.75,-1.375,-1.8125,0.0,0.02,-0.43,-0.24,0.31,9.790000000000001
1686659300.700304,2.5625,-25.1875,-44.25,-0.27,0.35000000000000003,9.38,0.0,-0.003272492347489368,0.003272492347489368,183.75,-1.375,-1.8125,-0.01,0.03,-0.4,-0.24,0.31,9.790000000000001
1686659300.750483,2.5625,-24.75,-44.25,-0.25,0.34,9.36,-0.001090830782496456,-0.002181661564992912,-0.002181661564992912,183.75,-1.375,-1.8125,-0.01,0.02,-0.44,-0.24,0.31,9.790000000000001
1686659300.802076,3.375,-25.1875,-44.6875,-0.25,0.36,9.370000000000001,0.001090830782496456,0.0,0.0,183.75,-1.375,-1.8125,-0.01,0.01,-0.4,-0.24,0.31,9.790000000000001
1686659300.85219,2.5625,-25.5,-43.1875,-0.25,0.34,9.39,0.001090830782496456,-0.001090830782496456,0.0,183.75,-1.375,-1.8125,0.0,0.03,-0.42,-0.24,0.31,9.790000000000001
1686659300.902405,2.25,-25.1875,-44.25,-0.24,0.34,9.39,0.0,-0.001090830782496456,0.0,183.75,-1.375,-1.8125,0.0,0.01,-0.42,-0.24,0.31,9.790000000000001
1686659300.952553,3.375,-25.1875,-44.6875,-0.25,0.35000000000000003,9.38,0.0,-0.001090830782496456,0.0,183.75,-1.375,-1.8125,0.0,0.01,-0.42,-0.24,0.31,9.790000000000001
1686659301.00379,2.25,-24.75,-44.0,-0.26,0.35000000000000003,9.370000000000001,0.0,-0.004363323129985824,0.002181661564992912,183.75,-1.375,-1.8125,0.0,0.04,-0.4,-0.24,0.31,9.790000000000001
1686659301.053665,3.0,-25.1875,-43.875,-0.26,0.34,9.39,0.001090830782496456,-0.002181661564992912,0.0,183.75,-1.375,-1.8125,0.0,0.01,-0.42,-0.24,0.31,9.790000000000001
1686659301.103942,3.0,-24.375,-43.5625,-0.25,0.35000000000000003,9.38,0.001090830782496456,-0.001090830782496456,-0.001090830782496456,183.75,-1.375,-1.8125,-0.01,0.02,-0.41000000000000003,-0.24,0.31,9.790000000000001
1686659301.15406,4.0625,-25.5,-42.375,-0.24,0.34,9.41,0.001090830782496456,-0.001090830782496456,0.0,183.75,-1.375,-1.8125,0.01,0.03,-0.4,-0.24,0.31,9.790000000000001
1686659301.204471,1.1875,-24.75,-43.0625,-0.26,0.34,9.39,0.0,0.001090830782496456,0.0,183.75,-1.375,-1.8125,0.0,0.03,-0.42,-0.24,0.31,9.790000000000001
1686659301.255463,2.5625,-25.5,-43.5,-0.25,0.37,9.38,-0.001090830782496456,-0.001090830782496456,-0.001090830782496456,183.75,-1.375,-1.8125,-0.01,0.02,-0.41000000000000003,-0.24,0.31,9.790000000000001
1686659301.305629,3.75,-25.875,-44.25,-0.26,0.33,9.39,0.0,-0.002181661564992912,0.0,183.75,-1.375,-1.8125,0.0,0.02,-0.41000000000000003,-0.24,0.31,9.790000000000001
1686659301.355807,1.5625,-25.5,-44.25,-0.25,0.33,9.39,0.001090830782496456,-0.002181661564992912,0.0,183.75,-1.375,-1.8125,0.0,0.03,-0.42,-0.24,0.31,9.790000000000001
1686659301.406108,3.0,-24.75,-44.6875,-0.25,0.34,9.38,-0.002181661564992912,0.001090830782496456,-0.001090830782496456,183.75,-1.375,-1.8125,-0.02,0.05,-0.43,-0.24,0.31,9.790000000000001
1686659301.456242,3.0,-25.1875,-44.0,-0.23,0.31,9.39,-0.001090830782496456,-0.001090830782496456,0.002181661564992912,183.75,-1.375,-1.8125,0.0,0.02,-0.42,-0.24,0.31,9.790000000000001
1686659301.50769,2.25,-25.1875,-43.875,-0.24,0.33,9.38,-0.001090830782496456,0.0,0.001090830782496456,183.75,-1.375,-1.8125,0.0,0.04,-0.41000000000000003,-0.24,0.31,9.790000000000001
1686659301.557927,2.5625,-25.5,-43.875,-0.23,0.32,9.39,0.001090830782496456,-0.001090830782496456,0.002181661564992912,183.75,-1.375,-1.8125,-0.01,0.0,-0.42,-0.24,0.31,9.790000000000001
1686659301.608061,2.5625,-24.75,-43.875,-0.23,0.34,9.4,0.0,-0.003272492347489368,-0.002181661564992912,183.75,-1.375,-1.8125,0.0,0.03,-0.41000000000000003,-0.24,0.31,9.790000000000001
1686659301.658222,2.0,-25.5,-43.875,-0.26,0.33,9.39,0.001090830782496456,-0.003272492347489368,0.001090830782496456,183.75,-1.375,-1.8125,-0.02,0.03,-0.42,-0.24,0.31,9.790000000000001
1686659301.708608,3.0,-24.75,-44.25,-0.25,0.36,9.4,-0.001090830782496456,0.001090830782496456,-0.001090830782496456,183.75,-1.375,-1.8125,0.0,0.02,-0.43,-0.24,0.31,9.790000000000001
1686659301.759548,3.75,-25.5,-43.875,-0.26,0.34,9.38,0.002181661564992912,-0.004363323129985824,0.001090830782496456,183.75,-1.375,-1.8125,0.01,0.03,-0.4,-0.24,0.31,9.790000000000001
1686659301.809648,2.25,-24.75,-44.25,-0.26,0.33,9.38,0.0,-0.001090830782496456,0.001090830782496456,183.75,-1.375,-1.8125,0.0,0.01,-0.43,-0.24,0.31,9.790000000000001
1686659301.858772,2.25,-25.5,-43.875,-0.26,0.33,9.38,0.001090830782496456,-0.002181661564992912,0.0,183.75,-1.375,-1.8125,0.0,0.04,-0.43,-0.24,0.31,9.790000000000001
1686659301.909164,2.5625,-24.75,-45.0625,-0.27,0.35000000000000003,9.39,0.0,-0.001090830782496456,-0.001090830782496456,183.75,-1.375,-1.8125,0.0,0.02,-0.44,-0.24,0.31,9.790000000000001
1686659301.960396,3.0,-24.375,-44.5625,-0.26,0.33,9.370000000000001,0.002181661564992912,0.0,0.002181661564992912,183.75,-1.375,-1.8125,0.0,0.02,-0.46,-0.24,0.31,9.790000000000001
1686659302.010447,2.5625,-25.1875,-43.5,-0.23,0.32,9.39,0.0,0.0,0.0,183.75,-1.375,-1.8125,0.0,0.02,-0.43,-0.24,0.31,9.790000000000001
1686659302.059917,2.5625,-25.1875,-44.25,-0.23,0.34,9.38,0.001090830782496456,-0.001090830782496456,0.001090830782496456,183.75,-1.375,-1.8125,-0.01,0.01,-0.45,-0.24,0.31,9.790000000000001
1686659302.109823,3.0,-25.1875,-43.0,-0.26,0.33,9.39,-0.002181661564992912,0.002181661564992912,0.0,183.75,-1.375,-1.8125,-0.01,0.03,-0.43,-0.24,0.31,9.790000000000001
1686659302.160142,1.5625,-25.5,-43.0625,-0.25,0.31,9.39,-0.001090830782496456,0.003272492347489368,-0.001090830782496456,183.75,-1.375,-1.8125,-0.01,0.03,-0.4,-0.24,0.31,9.790000000000001
1686659302.211467,2.25,-25.1875,-44.25,-0.26,0.35000000000000003,9.38,0.0,0.0,0.001090830782496456,183.75,-1.375,-1.8125,-0.02,0.02,-0.42,-0.24,0.31,9.790000000000001
1686659302.261426,3.375,-25.5,-44.25,-0.24,0.35000000000000003,9.370000000000001,-0.001090830782496456,-0.001090830782496456,-0.001090830782496456,183.75,-1.375,-1.8125,-0.01,0.03,-0.42,-0.24,0.31,9.790000000000001
1686659302.311597,4.5,-25.875,-43.75,-0.26,0.35000000000000003,9.370000000000001,-0.001090830782496456,0.001090830782496456,0.0,183.75,-1.375,-1.8125,-0.02,0.01,-0.41000000000000003,-0.24,0.31,9.790000000000001
1686659302.36087,3.0,-25.875,-45.5,-0.26,0.34,9.39,0.0,0.003272492347489368,-0.003272492347489368,183.75,-1.375,-1.8125,0.0,0.01,-0.44,-0.24,0.31,9.790000000000001
1686659302.410926,3.375,-25.875,-43.375,-0.24,0.35000000000000003,9.38,0.0,0.001090830782496456,0.001090830782496456,183.75,-1.375,-1.8125,0.0,0.03,-0.4,-0.24,0.31,9.790000000000001
1686659302.462243,2.25,-25.875,-44.1875,-0.27,0.35000000000000003,9.39,-0.001090830782496456,0.0,0.001090830782496456,183.75,-1.375,-1.8125,-0.01,0.0,-0.41000000000000003,-0.24,0.31,9.790000000000001
1686659302.512652,2.5625,-24.0,-43.875,-0.24,0.34,9.39,-0.002181661564992912,0.002181661564992912,0.001090830782496456,183.75,-1.375,-1.8125,-0.01,0.03,-0.43,-0.24,0.31,9.790000000000001
1686659302.562569,3.0,-24.375,-44.6875,-0.24,0.35000000000000003,9.38,0.001090830782496456,-0.002181661564992912,0.0,183.75,-1.375,-1.8125,-0.01,0.04,-0.42,-0.24,0.31,9.790000000000001
1686659302.612023,3.0,-25.5,-44.1875,-0.25,0.33,9.36,-0.002181661564992912,0.001090830782496456,0.001090830782496456,183.75,-1.375,-1.8125,0.0,0.01,-0.41000000000000003,-0.24,0.31,9.790000000000001
1686659302.662202,3.0,-24.75,-43.375,-0.24,1.62,9.38,-0.002181661564992912,0.0,-0.002181661564992912,183.75,-1.375,-1.8125,0.0,0.02,-0.41000000000000003,-0.24,0.31,9.790000000000001
1686659302.713826,3.0,-26.1875,-44.25,-0.25,0.35000000000000003,9.39,-0.002181661564992912,-0.001090830782496456,-0.002181661564992912,183.75,-1.375,-1.8125,-0.01,0.02,-0.42,-0.24,0.31,9.790000000000001
1686659302.764204,3.0,-24.375,-42.6875,-0.27,0.33,9.370000000000001,-0.001090830782496456,-0.001090830782496456,0.001090830782496456,183.75,-1.375,-1.8125,0.0,0.02,-0.42,-0.24,0.31,9.790000000000001
1686659302.814749,3.0,-25.1875,-43.375,-0.26,0.32,9.36,-0.002181661564992912,0.001090830782496456,0.0,183.75,-1.375,-1.8125,0.0,0.04,-0.43,-0.24,0.31,9.790000000000001
1686659302.864935,2.5625,-24.75,-43.5,-0.23,0.34,9.39,0.0,0.0,0.002181661564992912,183.75,-1.375,-1.8125,0.0,0.01,-0.42,-0.24,0.31,9.790000000000001
1686659302.915147,2.5625,-25.5,-43.375,-0.24,0.33,9.38,0.0,-0.001090830782496456,0.001090830782496456,183.75,-1.375,-1.8125,0.0,0.03,-0.44,-0.24,0.31,9.790000000000001
1686659302.965809,2.25,-25.5,-44.25,-0.25,0.33,9.41,0.0,0.002181661564992912,0.0,183.75,-1.375,-1.8125,-0.01,0.05,-0.44,-0.24,0.31,9.790000000000001
1686659303.016588,3.0,-25.5,-44.25,-0.24,0.33,9.39,-0.001090830782496456,0.001090830782496456,-0.001090830782496456,183.75,-1.375,-1.8125,-0.01,0.03,-0.42,-0.24,0.31,9.790000000000001
1686659303.066679,2.5625,-25.1875,-42.1875,-0.26,0.33,9.39,-0.002181661564992912,0.003272492347489368,0.001090830782496456,183.75,-1.375,-1.8125,0.0,0.02,-0.42,-0.24,0.31,9.790000000000001
1686659303.116771,2.25,-24.0,-44.1875,-0.26,0.34,9.38,-0.001090830782496456,-0.001090830782496456,0.001090830782496456,183.75,-1.375,-1.8125,0.0,0.03,-0.44,-0.24,0.31,9.790000000000001
1686659303.166887,3.375,-24.75,-43.0,-0.25,0.33,9.370000000000001,-0.001090830782496456,-0.001090830782496456,0.0,183.75,-1.375,-1.8125,0.0,0.04,-0.41000000000000003,-0.24,0.31,9.790000000000001
1686659303.216952,2.5625,-24.375,-43.75,-0.26,0.34,9.370000000000001,0.0,-0.001090830782496456,0.002181661564992912,183.75,-1.375,-1.8125,-0.01,0.03,-0.44,-0.24,0.31,9.790000000000001
1686659303.267637,3.375,-25.1875,-43.75,-0.25,0.33,9.4,-0.001090830782496456,0.001090830782496456,0.001090830782496456,183.75,-1.375,-1.8125,-0.01,0.02,-0.4,-0.24,0.31,9.790000000000001
