time,magX,magY,magZ,accX,accY,accZ,gyrX,gyrY,gyrZ,eulerX,euleY,eulerZ,linX,linY,linZ,gravX,gravY,gravZ,servoPos,servoVel,servoCur
1686659391.961844,9.5625,-8.0,-47.5,-0.28,0.34,9.39,0.0,0.0,-0.001090830782496456,183.75,-1.375,-1.8125,0.02,0.01,-0.43,-0.24,0.31,9.790000000000001,180,4294967252,65533
1686659392.057822,7.0625,-12.375,-47.5,-0.27,0.35000000000000003,9.34,0.0,-0.001090830782496456,-0.001090830782496456,183.75,-1.375,-1.8125,0.03,0.01,-0.43,-0.24,0.31,9.790000000000001,121,4294967260,65532
1686659392.153823,4.0625,-18.875,-0.0625,-0.23,0.33,9.39,-0.001090830782496456,0.002181661564992912,0.001090830782496456,183.75,-1.375,-1.8125,-0.01,0.02,-0.43,-0.24,0.31,9.790000000000001,75,4294967268,65535
1686659392.249807,4.5,-22.1875,-47.0,-0.25,0.34,9.38,0.0,0.004363323129985824,0.001090830782496456,183.75,-1.375,-1.8125,0.0,0.02,-0.42,-0.24,0.31,9.790000000000001,38,4294967275,65533
1686659392.345806,3.0,-23.6875,-45.5,-0.25,0.33,9.41,-0.001090830782496456,0.0,0.001090830782496456,183.75,-1.375,-1.8125,-0.01,0.03,-0.43,-0.24,0.31,9.790000000000001,15,4294967283,65534
1686659392.441808,3.0,-25.5,-45.875,-0.26,0.32,9.38,0.001090830782496456,0.001090830782496456,-0.001090830782496456,183.75,-1.375,-1.8125,-0.01,0.01,-0.41000000000000003,-0.24,0.31,9.790000000000001,3,4294967291,65535
1686659392.537782,2.5625,-25.875,-46.6875,-0.24,0.34,9.39,0.0,0.0,0.0,183.75,-1.375,-1.8125,-0.01,0.03,-0.42,-0.24,0.31,9.790000000000001,1,0,7
1686659392.633785,3.0,-26.25,-46.375,-0.25,0.32,9.39,0.0,0.0,0.002181661564992912,183.75,-1.375,-1.8125,0.0,0.03,-0.41000000000000003,-0.24,0.31,9.790000000000001,8,8,5
1686659392.729765,3.75,-23.6875,-46.375,-0.24,0.35000000000000003,9.38,-0.002181661564992912,0.002181661564992912,-0.001090830782496456,183.75,-1.375,-1.8125,0.0,-0.01,-0.4,-0.24,0.31,9.790000000000001,30,16,4
1686659392.825762,5.5625,-21.5,-45.875,-0.24,0.35000000000000003,9.39,0.0,0.0,0.0,183.75,-1.375,-1.8125,-0.02,0.01,-0.4,-0.24,0.31,9.790000000000001,63,24,4
1686659392.921755,5.1875,-17.0625,-46.25,-0.22,0.34,9.38,0.0,-0.002181661564992912,-0.001090830782496456,183.75,-1.375,-1.8125,-0.02,0.03,-0.39,-0.24,0.31,9.790000000000001,107,32,2
1686659393.01774,7.375,-12.0,-46.6875,-0.19,0.33,9.370000000000001,-0.001090830782496456,0.001090830782496456,0.0,183.75,-1.375,-1.8125,-0.05,0.04,-0.37,-0.24,0.31,9.790000000000001,163,39,5
1686659393.113737,11.5,-5.0,-46.6875,-0.32,0.35000000000000003,9.4,0.001090830782496456,0.003272492347489368,0.001090830782496456,183.75,-1.375,-1.8125,0.06,0.02,-0.41000000000000003,-0.24,0.31,9.790000000000001,230,47,6
1686659393.209795,14.375,1.5,-47.875,-0.28,0.36,9.39,0.001090830782496456,-0.001090830782496456,-0.001090830782496456,183.75,-1.375,-1.8125,0.02,0.01,-0.38,-0.24,0.31,9.790000000000001,309,54,0
1686659393.305809,22.0625,10.25,-47.5,-0.22,0.32,9.39,0.001090830782496456,0.0,-0.001090830782496456,183.75,-1.375,-1.8125,0.0,0.04,-0.4,-0.24,0.31,9.790000000000001,399,62,4
1686659393.401701,31.5625,18.0,-47.5625,-0.26,0.31,9.38,0.0,0.001090830782496456,0.001090830782496456,183.75,-1.375,-1.8125,-0.05,0.03,-0.43,-0.24,0.31,9.790000000000001,506,69,6
1686659393.497699,36.6875,21.5625,-47.1875,-0.3,0.35000000000000003,9.4,0.0,0.001090830782496456,-0.001090830782496456,183.75,-1.375,-1.8125,0.0,0.01,-0.43,-0.24,0.31,9.790000000000001,618,77,6
1686659393.593714,49.0625,27.5,-45.875,-0.23,0.35000000000000003,9.38,-0.001090830782496456,-0.001090830782496456,0.0,183.75,-1.375,-1.8125,-0.05,0.0,-0.37,-0.24,0.31,9.790000000000001,743,85,6
1686659393.689681,63.0,32.25,-43.0,-0.2,0.33,9.36,0.0,0.0,0.0,183.75,-1.375,-1.8125,-0.04,0.06,-0.4,-0.24,0.31,9.790000000000001,878,92,7
1686659393.785698,82.5,33.75,-40.25,-0.21,0.3,9.35,0.0,0.004363323129985824,0.0,183.75,-1.375,-1.8125,-0.03,0.06,-0.36,-0.24,0.31,9.790000000000001,1023,100,4
1686659393.881694,99.5625,31.5,-36.25,-0.19,0.34,9.370000000000001,0.0,-0.002181661564992912,0.001090830782496456,183.75,-1.375,-1.8125,-0.04,0.05,-0.42,-0.24,0.31,9.790000000000001,1179,102,5
1686659393.977688,117.875,25.25,-34.6875,-0.25,0.36,9.41,0.0,0.001090830782496456,0.0,183.75,-1.375,-1.8125,-0.05,0.0,-0.35000000000000003,-0.24,0.31,9.790000000000001,1327,102,4
1686659394.07366,132.1875,15.75,-28.5625,-0.3,0.38,9.4,-0.001090830782496456,-0.002181661564992912,0.001090830782496456,183.75,-1.375,-1.8125,-0.02,0.0,-0.41000000000000003,-0.24,0.31,9.790000000000001,1483,101,4
1686659394.169686,142.75,3.75,-25.375,-0.32,0.37,9.4,-0.003272492347489368,-0.001090830782496456,-0.001090830782496456,183.75,-1.375,-1.8125,0.0,-0.01,-0.42,-0.24,0.31,9.790000000000001,1629,102,4
1686659394.265652,150.5,-11.25,-21.5,-0.3,0.36,9.370000000000001,0.001090830782496456,-0.002181661564992912,-0.003272492347489368,183.75,-1.375,-1.8125,0.06,0.05,-0.37,-0.24,0.31,9.790000000000001,1784,101,5
1686659394.361645,154.5,-28.0625,-18.6875,-0.27,0.29,9.35,0.0,0.0,0.0,183.75,-1.375,-1.8125,0.02,0.05,-0.41000000000000003,-0.24,0.31,9.790000000000001,1936,101,5
1686659394.45762,154.875,-44.1875,-16.375,-0.22,0.3,9.38,0.001090830782496456,-0.002181661564992912,0.001090830782496456,183.75,-1.375,-1.8125,-0.01,-0.01,-0.4,-0.24,0.31,9.790000000000001,2088,101,9
1686659394.553648,148.5625,-59.875,-15.5,-0.19,0.32,9.43,0.001090830782496456,0.001090830782496456,0.002181661564992912,183.75,-1.375,-1.8125,-0.06,0.06,-0.41000000000000003,-0.24,0.31,9.790000000000001,2245,102,5
1686659394.649679,143.5,-66.875,-15.5,-0.22,0.39,9.370000000000001,0.0,-0.004363323129985824,0.001090830782496456,183.75,-1.375,-1.8125,0.05,0.03,-0.43,-0.24,0.31,9.790000000000001,2396,101,5
1686659394.745612,132.5625,-80.0,-15.0625,-0.27,0.38,9.39,-0.001090830782496456,0.0,0.002181661564992912,183.75,-1.375,-1.8125,0.0,0.0,-0.41000000000000003,-0.24,0.31,9.790000000000001,2553,101,5
1686659394.841582,118.0,-90.25,-16.5625,-0.31,0.35000000000000003,9.41,0.0,0.0,0.0,183.75,-1.375,-1.8125,-0.05,0.07,-0.4,-0.24,0.31,9.790000000000001,2699,102,3
1686659394.937588,101.75,-97.5625,-19.5,-0.27,0.37,9.370000000000001,-0.001090830782496456,-0.001090830782496456,-0.001090830782496456,183.75,-1.375,-1.8125,0.0,0.03,-0.39,-0.24,0.31,9.790000000000001,2859,102,5
1686659395.03356,82.75,-100.875,-21.375,-0.21,0.31,9.36,0.001090830782496456,0.001090830782496456,0.0,183.75,-1.375,-1.8125,-0.01,-0.01,-0.39,-0.24,0.31,9.790000000000001,3010,102,0
1686659395.129573,64.875,-99.75,-25.5,-0.28,0.38,9.370000000000001,0.0,0.002181661564992912,-0.001090830782496456,183.75,-1.375,-1.8125,0.0,0.03,-0.4,-0.24,0.31,9.790000000000001,3159,97,1
1686659395.225571,47.0,-96.1875,-27.75,-0.28,0.35000000000000003,9.41,0.002181661564992912,0.003272492347489368,-0.001090830782496456,183.75,-1.375,-1.8125,0.01,0.02,-1.69,-0.24,0.31,9.790000000000001,3300,90,3
1686659395.321553,33.375,-88.0625,-31.375,-0.23,0.32,9.36,-0.002181661564992912,-0.001090830782496456,-0.001090830782496456,183.75,-1.375,-1.8125,0.01,0.03,-0.44,-0.24,0.31,9.790000000000001,3426,82,2
1686659395.41754,23.875,-80.0,-35.375,-0.23,0.33,9.38,0.002181661564992912,0.0,0.0,183.75,-1.375,-1.8125,-0.02,0.0,-0.43,-0.24,0.31,9.790000000000001,3545,75,4
1686659395.513512,14.375,-70.875,-37.875,-0.24,0.33,9.39,-0.001090830782496456,-0.002181661564992912,0.003272492347489368,183.75,-1.375,-1.8125,-0.02,0.01,-0.39,-0.24,0.31,9.790000000000001,3648,68,0
1686659395.609527,8.5,-61.375,-41.0,-0.24,0.35000000000000003,9.39,0.001090830782496456,-0.001090830782496456,0.0,183.75,-1.375,-1.8125,-0.03,0.0,-0.43,-0.24,0.31,9.790000000000001,3745,61,0
1686659395.705526,7.375,-53.0,-41.875,-0.22,0.34,9.370000000000001,0.0,0.004363323129985824,0.0,183.75,-1.375,-1.8125,0.0,0.03,-0.4,-0.24,0.31,9.790000000000001,3828,53,2
1686659395.801515,4.0625,-49.25,-41.375,-0.27,0.32,9.370000000000001,-0.001090830782496456,0.001090830782496456,0.001090830782496456,183.75,-1.375,-1.8125,0.02,0.04,-0.39,-0.24,0.31,9.790000000000001,3899,45,2
1686659395.897498,2.5625,-41.25,-43.375,-0.22,0.34,9.4,0.001090830782496456,-0.001090830782496456,-0.001090830782496456,183.75,-1.375,-1.8125,-0.04,0.04,-0.37,-0.24,0.31,9.790000000000001,3959,37,1
1686659395.993501,3.75,-36.1875,-44.5625,-0.27,0.33,9.370000000000001,0.0,0.0,0.0,183.75,-1.375,-1.8125,-0.02,0.01,-0.39,-0.24,0.31,9.790000000000001,4008,30,0
1686659396.089473,2.25,-31.375,-44.1875,-0.25,0.33,9.38,0.001090830782496456,0.002181661564992912,-0.001090830782496456,183.75,-1.375,-1.8125,-0.01,0.01,-0.4,-0.24,0.31,9.790000000000001,4046,22,0
1686659396.185476,3.0,-27.6875,-45.375,-0.23,0.34,9.36,0.0,0.0,0.0,183.75,-1.375,-1.8125,0.0,0.02,-0.38,-0.24,0.31,9.790000000000001,4073,14,1
1686659396.281462,3.75,-26.5625,-45.875,-0.26,0.32,9.35,0.0,-0.002181661564992912,0.0,183.75,-1.375,-1.8125,0.0,0.03,-0.38,-0.24,0.31,9.790000000000001,4088,7,0
1686659396.39347,3.375,-25.875,-45.75,-0.24,0.34,9.38,0.0,0.0,-0.002181661564992912,183.75,-1.375,-1.8125,-0.01,0.01,-0.39,-0.24,0.31,9.790000000000001,4094,0,0
1686659396.489451,3.375,-25.1875,-46.1875,-0.25,0.34,9.39,-0.002181661564992912,0.0,-0.002181661564992912,183.75,-1.375,-1.8125,0.0,0.02,-0.4,-0.24,0.31,9.790000000000001,4091,4294967293,65532
1686659396.585476,2.25,-27.0,-45.5,-0.24,0.35000000000000003,9.38,0.0,0.001090830782496456,-0.002181661564992912,183.75,-1.375,-1.8125,0.0,0.03,-0.39,-0.24,0.31,9.790000000000001,4078,4294967285,65531
1686659396.681411,2.25,-29.1875,-45.875,-0.25,0.35000000000000003,9.35,0.0,0.002181661564992912,0.0,183.75,-1.375,-1.8125,0.0,0.02,-0.4,-0.24,0.31,9.790000000000001,4050,4294967277,65530
1686659396.777399,4.75,-32.5,-45.0,-0.24,0.35000000000000003,9.35,0.001090830782496456,-0.001090830782496456,0.0,183.75,-1.375,-1.8125,-0.01,0.01,-0.41000000000000003,-0.24,0.31,9.790000000000001,4015,4294967270,65530
1686659396.87339,2.0,-36.875,-43.75,-0.27,0.33,9.38,0.002181661564992912,-0.001090830782496456,0.0,183.75,-1.375,-1.8125,0.01,0.03,-0.41000000000000003,-0.24,0.31,9.790000000000001,3965,4294967263,65528
1686659396.969374,3.375,-43.875,-43.875,-0.25,0.33,9.39,0.0,-0.006544984694978736,0.001090830782496456,183.75,-1.375,-1.8125,-0.06,0.05,-0.4,-0.24,0.31,9.790000000000001,3908,4294967255,65527
1686659397.065363,3.75,-50.375,-41.75,-0.31,0.37,9.41,0.001090830782496456,0.004363323129985824,-0.002181661564992912,183.75,-1.375,-1.8125,-0.02,0.02,-0.43,-0.24,0.31,9.790000000000001,3836,4294967247,65529
1686659397.161354,6.25,-58.5,-41.0,-0.29,0.34,9.39,0.0,0.001090830782496456,0.001090830782496456,183.75,-1.375,-1.8125,0.0,0.02,-0.45,-0.24,0.31,9.790000000000001,3753,4294967240,65527
1686659397.257329,9.5625,-63.5625,-38.6875,-0.26,0.32,9.39,-0.002181661564992912,0.0,0.001090830782496456,183.75,-1.375,-1.8125,-0.04,0.05,-0.4,-0.24,0.31,9.790000000000001,3662,4294967232,65528
1686659397.353333,15.75,-72.0,-36.6875,-0.21,0.34,9.39,-0.002181661564992912,0.002181661564992912,-0.001090830782496456,183.75,-1.375,-1.8125,0.01,0.0,-0.45,-0.24,0.31,9.790000000000001,3561,4294967224,65526
1686659397.449317,24.25,-81.5,-33.875,-0.28,0.34,9.39,0.0,0.0,-0.001090830782496456,183.75,-1.375,-1.8125,-0.04,0.01,-0.37,-0.24,0.31,9.790000000000001,3448,4294967218,65527
1686659397.545302,35.1875,-89.875,-32.6875,-0.2,0.31,9.41,0.002181661564992912,0.002181661564992912,0.002181661564992912,183.75,-1.375,-1.8125,-0.02,0.01,-0.4,-0.24,0.31,9.790000000000001,3319,4294967210,65528
1686659397.64132,49.875,-97.1875,-28.25,-0.29,0.38,9.39,0.001090830782496456,-0.001090830782496456,-0.002181661564992912,183.75,-1.375,-1.8125,-0.08,0.06,-0.38,-0.24,0.31,9.790000000000001,3184,4294967202,65524
1686659397.737293,66.25,-100.1875,-23.0625,-0.25,0.3,9.39,0.0,-0.004363323129985824,0.0,183.75,-1.375,-1.8125,-0.02,-0.05,-0.4,-0.24,0.31,9.790000000000001,3035,4294967195,65525
1686659397.833287,87.1875,-100.5,-21.0625,-0.27,0.22,9.38,0.0,0.001090830782496456,0.001090830782496456,183.75,-1.375,-1.8125,-0.06,-0.03,-0.38,-0.24,0.31,9.790000000000001,2876,4294967188,65527
1686659397.929278,107.0,-96.5,-17.5,-0.22,0.43,9.38,-0.001090830782496456,0.0,-0.001090830782496456,183.75,-1.375,-1.8125,-0.07,0.0,-0.39,-0.24,0.31,9.790000000000001,2703,4294967180,65526
1686659398.025253,125.25,-86.6875,-17.375,-0.25,0.49,9.38,0.002181661564992912,-0.001090830782496456,0.0,183.75,-1.375,-1.8125,0.05,0.15,-0.42,-0.24,0.31,9.790000000000001,2515,4294967173,65525
1686659398.12126,140.25,-70.5,-16.6875,-0.18,0.41000000000000003,9.35,0.0,0.002181661564992912,-0.001090830782496456,183.75,-1.375,-1.8125,0.06,0.24,-0.44,-0.24,0.31,9.790000000000001,2322,4294967165,65521
1686659398.217244,150.5,-50.375,-17.1875,-0.23,0.48,9.4,-0.001090830782496456,0.001090830782496456,-0.001090830782496456,183.75,-1.375,-1.8125,0.05,0.29,-0.37,-0.24,0.31,9.790000000000001,2113,4294967157,65526
1686659398.313238,153.75,-40.1875,-19.5,-0.33,0.04,9.42,0.0,0.002181661564992912,0.0,183.75,-1.375,-1.8125,-0.04,-0.25,-0.43,-0.24,0.31,9.790000000000001,1907,4294967157,65527
1686659398.40922,152.0,-17.5,-21.0,-0.23,0.52,9.4,-0.001090830782496456,0.0,0.001090830782496456,183.75,-1.375,-1.8125,0.09,0.16,-0.47000000000000003,-0.24,0.31,9.790000000000001,1712,4294967164,65527
1686659398.505219,143.875,1.1875,-25.375,-0.27,0.43,9.39,0.001090830782496456,0.001090830782496456,0.002181661564992912,183.75,-1.375,-1.8125,-0.04,-0.05,-0.4,-0.24,0.31,9.790000000000001,1525,4294967172,65525
1686659398.601194,130.375,16.875,-29.6875,-0.3,0.38,9.42,0.002181661564992912,0.001090830782496456,0.001090830782496456,-1864.25,-1.375,-1.8125,0.0,-0.03,-0.37,-0.24,0.31,9.790000000000001,1345,4294967179,65529
1686659398.697194,112.5,27.1875,-34.5625,-0.24,0.29,9.370000000000001,-0.001090830782496456,-0.001090830782496456,0.0,183.75,-1.375,-1.8125,-0.02,0.07,-0.39,-0.24,0.31,9.790000000000001,1179,4294967187,65531
1686659398.793172,93.75,32.25,-39.875,-0.27,0.29,9.38,0.0,-0.001090830782496456,0.0,183.75,-1.4375,-1.8125,0.01,-0.01,-0.42,-0.24,0.31,9.790000000000001,1022,4294967195,65529
1686659398.889167,75.5,33.75,-42.25,-0.22,0.32,9.35,0.001090830782496456,-0.003272492347489368,-0.001090830782496456,183.75,-1.4375,-1.8125,-0.04,0.02,-0.36,-0.24,0.31,9.790000000000001,872,4294967201,65529
1686659398.985167,59.0,31.1875,-45.5,-0.32,0.33,9.38,0.001090830782496456,-0.003272492347489368,0.0,183.75,-1.4375,-1.8125,0.02,0.02,-0.42,-0.24,0.32,9.790000000000001,743,4294967210,65530
1686659399.081145,44.375,26.375,-46.25,-0.29,0.31,9.38,0.0,-0.003272492347489368,-0.001090830782496456,183.75,-1.4375,-1.8125,-0.03,0.02,-0.41000000000000003,-0.24,0.32,9.790000000000001,616,4294967216,65530
1686659399.177143,32.5625,18.75,-47.375,-0.23,0.34,9.35,0.0,-0.001090830782496456,0.0,183.75,-1.4375,-1.875,-0.03,0.0,-0.42,-0.24,0.32,9.790000000000001,503,4294967225,65531
1686659399.273115,22.0625,11.75,-47.5,-0.24,0.33,9.38,0.001090830782496456,-0.001090830782496456,0.001090830782496456,183.75,-1.4375,-1.875,0.02,0.0,-0.41000000000000003,-0.24,0.32,9.790000000000001,401,4294967232,65531
1686659399.369118,20.1875,5.1875,-47.875,-0.27,0.35000000000000003,9.370000000000001,0.001090830782496456,0.0,0.0,183.75,-1.4375,-1.875,0.01,0.02,-0.44,-0.24,0.32,9.790000000000001,309,4294967240,65533
1686659399.465096,11.75,1.1875,-48.5625,-0.29,0.33,9.39,0.0,0.001090830782496456,0.0,183.75,-1.4375,-1.875,0.04,-0.01,-0.43,-0.24,0.32,9.790000000000001,233,4294967248,65533
1686659399.56109,8.875,-5.75,-48.6875,-0.21,0.32,9.370000000000001,-0.001090830782496456,0.003272492347489368,0.0,183.75,-1.4375,-1.875,0.0,0.02,-0.4,-0.24,0.32,9.790000000000001,165,4294967255,65532
1686659399.657067,7.0625,-13.0625,-47.375,-0.22,0.34,9.370000000000001,0.002181661564992912,0.003272492347489368,-0.002181661564992912,183.75,-1.4375,-1.875,-0.02,0.01,-0.39,-0.24,0.32,8.51,111,4294967262,65533
1686659399.753142,4.75,-17.875,-47.0,-0.26,0.34,9.41,0.001090830782496456,-0.001090830782496456,-0.001090830782496456,183.75,-1.4375,-1.875,-0.01,0.01,-0.42,-0.24,0.32,9.790000000000001,66,4294967270,65535
1686659399.84912,4.0625,-21.875,-7.5,-0.26,0.31,9.39,0.0,-0.003272492347489368,0.001090830782496456,183.75,-1.4375,-1.875,-0.01,0.02,-0.38,-0.24,0.32,9.790000000000001,32,4294967277,65535
1686659399.945052,3.375,-24.375,-47.0,-0.26,0.35000000000000003,9.370000000000001,0.0,0.0,-0.001090830782496456,183.75,-1.4375,-1.875,-0.01,0.0,-0.38,-0.24,0.32,9.790000000000001,11,4294967285,65534
1686659400.041029,3.0,-25.875,-45.75,-0.26,0.33,9.4,0.001090830782496456,0.002181661564992912,0.0,183.75,-1.4375,-1.875,-0.01,0.02,-0.41000000000000003,-0.24,0.32,9.790000000000001,2,4294967293,65534
1686659400.137034,3.0,-25.875,-46.25,-0.26,0.35000000000000003,9.38,0.001090830782496456,0.001090830782496456,-0.001090830782496456,183.75,-1.4375,-1.875,0.0,0.02,-0.42,-0.24,0.32,9.790000000000001,2,1,3
1686659400.233007,2.0,-24.75,-46.375,-0.24,0.32,9.370000000000001,0.001090830782496456,0.001090830782496456,-0.001090830782496456,183.75,-1.4375,-1.875,0.0,0.03,-0.38,-0.24,0.32,9.790000000000001,15,11,3
1686659400.329007,3.0,-23.0,-47.0,-0.25,0.35000000000000003,9.4,0.0,0.002181661564992912,-0.001090830782496456,183.75,-1.4375,-1.875,0.0,0.02,-0.41000000000000003,-0.24,0.32,9.790000000000001,40,18,3
1686659400.425003,4.5,-18.1875,-47.0,-0.26,0.33,9.38,0.0,-0.002181661564992912,0.0,183.75,-1.4375,-1.875,,0.03,-0.41000000000000003,-0.24,0.32,9.790000000000001,76,26,3
1686659400.521031,5.1875,-16.375,-47.5,-0.25,0.35000000000000003,9.41,-0.001090830782496456,-0.002181661564992912,0.001090830782496456,183.75,-1.4375,-1.875,0.02,0.0,-0.42,-0.24,0.32,9.790000000000001,122,33,5
1686659400.616971,7.375,-10.1875,-48.6875,-0.3,0.33,9.36,0.001090830782496456,-0.004363323129985824,0.001090830782496456,183.75,-1.4375,-1.875,0.04,0.03,-0.44,-0.24,0.32,9.790000000000001,181,40,4
1686659400.712978,11.75,-5.0,-47.5,-0.2,0.33,9.36,0.0,0.003272492347489368,-0.002181661564992912,183.75,-1.4375,-1.875,0.0,0.01,-0.41000000000000003,-0.24,0.32,9.790000000000001,250,48,6
1686659400.808953,15.5,3.375,-48.6875,-0.29,0.33,9.4,-0.001090830782496456,0.002181661564992912,0.003272492347489368,183.75,-1.4375,-1.875,0.0,0.01,-0.42,-0.24,0.32,9.790000000000001,330,56,6
1686659400.904939,21.6875,10.25,-48.5625,-0.25,0.33,9.39,0.001090830782496456,0.0,-0.002181661564992912,183.75,-1.4375,-1.875,-0.03,0.0,-0.39,-0.24,0.32,9.790000000000001,423,63,8
1686659401.000928,30.75,18.0,-47.375,-0.22,0.33,9.41,0.0,0.001090830782496456,0.0,183.75,-1.4375,-1.875,-0.01,0.01,-0.41000000000000003,-0.24,0.32,9.790000000000001,524,71,3
1686659401.096896,41.75,24.5625,-46.25,-0.22,0.32,9.39,-0.001090830782496456,0.0,0.001090830782496456,183.75,-1.4375,-1.875,0.0,0.05,-0.4,-0.24,0.32,9.790000000000001,650,78,6
1686659401.192885,55.6875,22.0625,-45.5,-0.26,0.38,9.39,-0.001090830782496456,0.0,0.001090830782496456,183.75,-1.4375,-1.875,0.03,0.03,-0.42,-0.24,0.32,9.790000000000001,765,85,6
1686659401.288881,71.5,33.0,-42.6875,-0.22,0.35000000000000003,9.39,-0.001090830782496456,0.003272492347489368,0.0,183.75,-1.4375,-1.875,-0.03,0.05,-0.42,-0.24,0.32,9.790000000000001,907,93,4
1686659401.384886,88.25,33.375,-39.0,-0.19,0.35000000000000003,9.35,0.002181661564992912,0.0,0.0,183.75,-1.4375,-1.875,0.03,0.01,-0.45,-0.24,0.32,9.790000000000001,1051,100,8
1686659401.480863,108.0,29.25,-35.875,-0.2,0.36,9.38,0.0,-0.003272492347489368,-0.001090830782496456,183.75,-1.4375,-1.875,-0.04,0.0,-0.39,-0.24,0.32,9.790000000000001,1215,108,6
1686659401.576846,125.25,20.5625,-32.6875,-0.29,0.37,9.34,0.0,-0.001090830782496456,0.0,183.75,-1.4375,-1.875,-0.04,0.0,-0.37,-0.24,0.32,9.790000000000001,1387,116,9
1686659401.672829,133.25,15.0625,-29.0,-0.29,0.49,9.4,0.002181661564992912,0.0,0.001090830782496456,183.75,-1.4375,-1.875,0.03,0.0,-0.46,-0.24,0.32,9.790000000000001,1561,123,7
1686659401.768835,145.6875,-2.5,-24.5625,-0.25,0.48,9.42,-0.001090830782496456,-0.001090830782496456,-0.001090830782496456,183.75,-1.4375,-1.875,-0.01,-0.14,-0.45,-0.24,0.32,9.790000000000001,1753,130,9
1686659401.864823,153.375,-22.1875,-21.0,-0.23,0.31,9.370000000000001,-0.001090830782496456,0.001090830782496456,0.001090830782496456,183.75,-1.4375,-1.875,0.02,-0.15,-0.42,-0.24,0.32,9.790000000000001,1952,138,7
1686659401.960802,153.375,-44.1875,-17.375,-0.22,0.6,9.43,0.001090830782496456,0.002181661564992912,0.0,183.75,-1.4375,-1.875,0.01,0.0,-0.44,-0.24,0.32,9.790000000000001,2166,139,4
1686659402.056779,145.375,-64.25,-17.375,-0.24,0.46,9.4,-0.001090830782496456,-0.002181661564992912,0.002181661564992912,183.75,-9.4375,-1.875,0.03,-0.08,-0.43,-0.24,0.32,9.790000000000001,2364,132,4
1686659402.152788,129.5625,-82.1875,-15.75,-0.24,0.25,9.36,-0.001090830782496456,0.001090830782496456,0.0,183.75,-1.4375,-1.875,-0.02,0.12,-0.43,-0.24,0.32,9.790000000000001,2558,125,6
1686659402.248758,112.0625,-93.5625,-18.5625,-0.25,0.26,9.38,0.0,0.0,-0.001090830782496456,183.75,-1.4375,-1.875,-0.04,0.08,-0.39,-0.24,0.32,9.790000000000001,2740,117,3
1686659402.344756,92.25,-99.0625,-20.5625,-0.3,0.38,9.38,0.002181661564992912,-0.001090830782496456,-0.001090830782496456,183.75,-1.4375,-1.875,-0.03,0.05,-0.4,-0.24,0.32,9.790000000000001,2909,110,5
1686659402.440734,73.25,-100.1875,-25.0,-0.26,0.31,9.370000000000001,0.001090830782496456,-0.002181661564992912,-0.002181661564992912,183.75,-1.4375,-1.875,0.01,0.0,-0.43,-0.24,0.32,9.790000000000001,3070,103,2
1686659402.536719,55.25,-96.875,-28.1875,-0.3,0.37,9.39,0.0,-0.003272492347489368,0.001090830782496456,183.75,-1.4375,-1.875,-0.01,0.05,-0.42,-0.24,0.32,9.790000000000001,3216,95,3
1686659402.632706,38.875,-91.375,-29.75,-0.25,0.34,9.4,0.001090830782496456,0.0,-0.001090830782496456,183.75,-1.4375,-1.875,0.03,0.02,-0.4,-0.24,0.32,9.790000000000001,3354,87,1
1686659402.728694,32.25,-88.0625,-35.0,-0.27,0.32,9.4,0.0,-0.001090830782496456,0.0,183.75,-1.4375,-1.875,-0.02,0.04,-0.42,-0.24,0.32,9.790000000000001,3476,80,3
1686659402.824679,21.6875,-79.6875,-35.375,-0.25,0.35000000000000003,9.4,0.001090830782496456,0.0,0.001090830782496456,183.75,-1.4375,-1.875,-0.01,0.01,-0.38,-0.24,0.32,9.790000000000001,3589,72,4
1686659402.920657,14.0,-69.75,-37.6875,-0.26,0.36,9.4,0.0,0.002181661564992912,0.0,183.75,-1.4375,-1.875,0.01,0.0,-0.4,-0.24,0.32,9.790000000000001,3686,64,0
1686659403.01665,7.75,-61.0,-40.1875,-0.29,0.34,9.41,0.0,0.001090830782496456,0.0,183.75,-1.4375,-1.875,0.01,0.0,-0.41000000000000003,-0.24,0.32,9.790000000000001,3775,56,0
1686659403.112675,6.25,-52.5625,-43.0,-0.24,0.32,9.39,0.0,0.004363323129985824,0.0,183.75,-1.4375,-1.875,0.0,0.04,-0.41000000000000003,-0.24,0.32,9.790000000000001,3856,49,0
1686659403.208686,3.75,-44.875,-43.375,-0.28,0.34,9.39,0.0,-0.004363323129985824,-0.002181661564992912,183.75,-1.4375,-1.875,0.04,0.04,-0.4,-0.24,0.32,9.790000000000001,3923,42,0
1686659403.304607,4.0625,-39.75,-44.1875,-0.19,0.33,9.38,-0.001090830782496456,-0.002181661564992912,0.0,183.75,-1.4375,-1.875,0.0,0.02,-0.4,-0.24,0.32,9.790000000000001,3980,35,2
1686659403.400603,3.375,-33.1875,-45.75,-0.24,0.33,9.39,-0.001090830782496456,0.001090830782496456,0.0,183.75,-1.4375,-1.875,-0.02,0.02,-0.4,-0.24,0.32,9.790000000000001,4023,27,1
1686659403.496599,2.5625,-29.5,-46.1875,-0.28,0.33,9.35,0.001090830782496456,0.001090830782496456,0.0,183.75,-1.4375,-1.875,-0.01,0.02,-0.41000000000000003,-0.24,0.32,9.790000000000001,4057,19,0
